scenario_id,company_id,occurrence_count,overlap_rank
18733,15190,1,4.0
18733,15515,1,5.0
18734,15356,2,1.0
18734,15349,1,2.0
18734,15399,1,3.0
18734,15962,1,4.0
18734,15715,1,5.0
18735,15994,2,1.0
18735,14963,1,2.0
18735,15449,1,3.0
18735,15465,1,4.0
18735,15880,1,5.0
18736,14946,1,1.0
18736,15060,1,2.0
18736,15232,1,3.0
18736,15814,1,4.0
18737,15824,1,1.0
18738,15056,1,1.0
18739,15056,1,1.0
18740,15247,1,1.0
18740,15754,1,2.0
18741,15496,1,1.0
18743,15854,1,1.0
18744,14893,1,1.0
18744,14909,1,2.0
18744,15047,1,3.0
18744,15053,1,4.0
18744,15093,1,5.0
18745,15706,1,1.0
18745,16012,1,2.0
18746,14857,1,1.0
18747,15207,1,1.0
18748,15391,2,1.0
18748,15942,2,2.0
18748,15676,1,3.0
18748,15698,1,4.0
18748,15799,1,5.0
18749,14886,1,1.0
18749,15541,1,2.0
18749,15684,1,3.0
18749,15741,1,4.0
18749,15971,1,5.0
18751,15089,1,1.0
18751,15313,1,2.0
18751,15671,1,3.0
18751,15617,1,4.0
18752,15189,1,1.0
18753,15985,3,1.0
18753,14997,1,2.0
18753,15112,1,3.0
18753,15296,1,4.0
18753,15429,1,5.0
18754,15134,1,1.0
18754,15867,1,2.0
18754,15874,1,3.0
18755,14918,1,1.0
18755,15007,1,2.0
18756,15116,2,1.0
18756,15283,1,2.0
18756,15407,1,3.0
18756,15481,1,4.0
18756,15514,1,5.0
18757,15774,3,1.0
18758,15421,3,1.0
18758,15194,1,2.0
18758,14858,1,3.0
18758,15417,1,4.0
18758,15423,1,5.0
18759,15989,1,1.0
18759,15054,1,2.0
18759,15189,1,3.0
18759,15381,1,4.0
18759,15931,1,5.0
18760,15862,1,1.0
18761,15088,1,1.0
18761,15014,1,2.0
18761,14983,1,3.0
18763,15862,2,1.0
18763,16037,2,2.0
18763,15767,1,3.0
18763,15846,1,4.0
18763,15921,1,5.0
18764,15251,1,1.0
18765,15772,1,1.0
18766,15870,1,1.0
18767,15057,2,1.0
18767,15865,2,2.0
18767,15870,1,3.0
18767,15506,1,4.0
18767,15338,1,5.0
18768,16027,1,1.0
18769,15372,1,1.0
18769,15194,1,2.0
18769,14843,1,3.0
18769,14986,1,4.0
18769,15055,1,5.0
18770,15542,1,1.0
18771,15464,1,1.0
18772,15361,2,1.0
18772,15040,1,2.0
18772,15700,1,3.0
18773,14893,1,1.0
18773,14909,1,2.0
18773,15047,1,3.0
18773,15053,1,4.0
18773,15093,1,5.0
18774,14893,2,1.0
18774,14909,2,2.0
18774,15047,2,3.0
18774,15053,2,4.0
18774,15093,2,5.0
18775,15383,1,1.0
18776,15383,1,1.0
18777,15078,1,1.0
18778,15078,1,1.0
18779,15424,1,1.0
18780,14862,1,1.0
18780,15069,1,2.0
18780,15138,1,3.0
18781,15213,2,1.0
18781,15840,1,2.0
18781,15689,1,3.0
18782,15608,1,1.0
18783,15811,1,1.0
18784,15811,1,1.0
18786,15138,1,1.0
18787,15782,1,1.0
18788,16016,2,1.0
18789,15822,1,1.0
18790,14861,1,1.0
18791,15253,2,1.0
18791,15905,2,2.0
18791,15252,1,3.0
18792,15880,1,1.0
18792,15648,1,2.0
18793,15767,1,1.0
18793,15846,1,2.0
18793,15862,1,3.0
18793,15921,1,4.0
18794,15911,1,1.0
18795,15081,1,1.0
18795,15566,1,2.0
18796,14980,1,1.0
18796,15403,1,2.0
18797,16004,1,1.0
18798,15116,1,1.0
18799,14980,2,1.0
18800,15837,2,1.0
18800,15134,1,2.0
18800,15867,1,3.0
18800,15874,1,4.0
18800,15760,1,5.0
18801,15903,3,1.0
18801,15191,1,2.0
18802,15520,1,1.0
18803,15066,1,1.0
18804,14928,1,1.0
18805,15947,2,1.0
18805,15384,1,2.0
18805,15020,1,3.0
18805,15460,1,4.0
18805,16008,1,5.0
18806,15510,1,1.0
18807,15603,1,1.0
18808,15391,2,1.0
18808,15942,2,2.0
18808,15676,1,3.0
18808,15698,1,4.0
18808,15799,1,5.0
18809,15046,1,1.0
18809,15972,1,2.0
18810,15391,1,1.0
18810,15676,1,2.0
18810,15698,1,3.0
18810,15799,1,4.0
18810,15838,1,5.0
18811,15336,1,1.0
18812,14967,1,1.0
18813,14898,1,1.0
18813,15498,1,2.0
18814,14916,1,1.0
18814,15005,1,2.0
18814,15072,1,3.0
18814,15190,1,4.0
18814,15515,1,5.0
18815,15186,1,1.0
18815,15647,1,2.0
18816,15767,1,1.0
18816,15846,1,2.0
18816,15862,1,3.0
18816,15921,1,4.0
18816,15414,1,5.0
18817,15477,1,1.0
18818,15465,1,1.0
18819,15693,3,1.0
18819,14993,1,2.0
18819,14898,1,3.0
18819,15498,1,4.0
18820,15709,1,1.0
18821,15686,1,1.0
18822,15489,1,1.0
18823,15699,1,1.0
18824,15217,1,1.0
18824,15773,1,2.0
18825,15217,1,1.0
18826,14999,1,1.0
18826,15155,1,2.0
18826,15416,1,3.0
18826,15574,1,4.0
18826,15736,1,5.0
18827,15975,2,1.0
18827,14844,1,2.0
18827,14899,1,3.0
18827,14920,1,4.0
18827,14927,1,5.0
18828,15126,1,1.0
18829,15489,1,1.0
18830,14982,2,1.0
18831,15016,1,1.0
18831,15160,1,2.0
18831,15228,1,3.0
18831,15362,1,4.0
18831,15410,1,5.0
18832,15339,3,1.0
18832,15054,2,2.0
18833,15758,1,1.0
18833,15112,1,2.0
18834,16026,2,1.0
18834,15161,1,2.0
18835,15404,1,1.0
18836,15382,2,1.0
18837,15556,1,1.0
18838,15359,1,1.0
18839,15359,1,1.0
18840,15010,1,1.0
18841,14961,1,1.0
18841,15794,1,2.0
18842,15042,1,1.0
18843,15311,1,1.0
18843,15732,1,2.0
18844,15693,2,1.0
18845,15281,1,1.0
18846,15010,1,1.0
18847,15207,2,1.0
18848,15207,1,1.0
18849,15537,3,1.0
18850,15277,2,1.0
18850,15627,1,2.0
18850,14853,1,3.0
18850,15141,1,4.0
18850,15220,1,5.0
18851,15042,1,1.0
18852,14993,1,1.0
18852,15693,1,2.0
18853,15177,1,1.0
18854,14940,3,1.0
18854,15810,1,2.0
18855,14836,1,1.0
18856,14940,1,1.0
18856,15566,1,2.0
18856,15879,1,3.0
18856,15979,1,4.0
18857,15540,1,1.0
18858,15392,1,1.0
18859,15500,1,1.0
18859,15035,1,2.0
18859,15150,1,3.0
18859,15325,1,4.0
18859,15684,1,5.0
18860,15518,2,1.0
18860,14986,2,2.0
18860,14942,1,3.0
18860,15566,1,4.0
18860,15879,1,5.0
18862,15380,1,1.0
18863,15547,1,1.0
18864,15318,2,1.0
18864,15197,1,2.0
18864,15491,1,3.0
18865,15031,1,1.0
18865,15724,1,2.0
18866,16024,1,1.0
18867,15489,2,1.0
18867,15998,1,2.0
18868,15477,1,1.0
18869,15693,2,1.0
18871,15978,1,1.0
18872,15218,1,1.0
18873,14891,1,1.0
18874,15907,2,1.0
18874,15027,1,2.0
18875,15116,2,1.0
18875,15283,1,2.0
18875,15407,1,3.0
18875,15481,1,4.0
18875,15514,1,5.0
18876,14907,2,1.0
18876,15251,2,2.0
18876,15415,2,3.0
18876,15037,1,4.0
18876,15413,1,5.0
18877,15251,1,1.0
18877,14907,1,2.0
18877,15312,1,3.0
18877,15975,1,4.0
18877,15019,1,5.0
18878,14988,1,1.0
18878,15023,1,2.0
18878,15157,1,3.0
18878,15356,1,4.0
18878,15673,1,5.0
18879,15534,1,1.0
18879,15828,1,2.0
18879,15416,1,3.0
18879,15569,1,4.0
18879,15786,1,5.0
18880,15846,1,1.0
18882,15116,1,1.0
18883,15878,1,1.0
18883,15994,1,2.0
18884,15975,1,1.0
18885,15078,1,1.0
18886,15011,1,1.0
18886,15078,1,2.0
18886,15616,1,3.0
18887,15533,2,1.0
18887,15330,2,2.0
18887,15073,2,3.0
18887,15141,2,4.0
18887,15758,1,5.0
18888,15046,1,1.0
18888,15972,1,2.0
18890,15767,1,1.0
18890,15846,1,2.0
18890,15862,1,3.0
18890,15921,1,4.0
18891,15188,1,1.0
18892,14844,1,1.0
18892,14899,1,2.0
18892,14920,1,3.0
18892,14927,1,4.0
18892,14947,1,5.0
18893,15121,1,1.0
18893,15176,1,2.0
18893,15204,1,3.0
18893,15307,1,4.0
18893,15696,1,5.0
18894,14982,1,1.0
18895,15818,2,1.0
18896,15684,2,1.0
18896,14886,1,2.0
18896,15541,1,3.0
18896,15741,1,4.0
18896,15971,1,5.0
18897,15491,3,1.0
18897,15197,2,2.0
18897,15318,1,3.0
18899,15636,1,1.0
18899,15906,1,2.0
18900,15685,3,1.0
18900,15951,1,2.0
18900,15493,1,3.0
18900,16039,1,4.0
18900,15484,1,5.0
18901,15107,1,1.0
18902,15964,1,1.0
18903,15147,2,1.0
18903,15789,1,2.0
18904,14955,1,1.0
18905,15571,1,1.0
18906,14977,1,1.0
18907,15207,2,1.0
18908,15207,1,1.0
18909,15527,1,1.0
18910,15581,1,1.0
18911,14856,1,1.0
18911,15117,1,2.0
18911,15451,1,3.0
18912,15276,2,1.0
18913,15756,4,1.0
18913,14845,1,2.0
18913,14989,1,3.0
18914,14911,1,1.0
18915,14843,1,1.0
18915,14864,1,2.0
18915,14881,1,3.0
18915,14904,1,4.0
18915,14969,1,5.0
18917,15655,3,1.0
18917,14867,1,2.0
18917,15240,1,3.0
18917,15895,1,4.0
18918,14862,1,1.0
18918,15069,1,2.0
18918,15138,1,3.0
18919,15027,1,1.0
18919,15907,1,2.0
18920,14837,1,1.0
18920,15143,1,2.0
18920,15199,1,3.0
18920,15735,1,4.0
18920,15806,1,5.0
18921,15119,1,1.0
18921,15295,1,2.0
18921,15955,1,3.0
18922,15004,1,1.0
18922,15414,1,2.0
18922,15772,1,3.0
18922,15803,1,4.0
18923,15290,2,1.0
18924,15499,2,1.0
18925,15536,2,1.0
18927,14846,1,1.0
18927,14896,1,2.0
18927,14924,1,3.0
18927,15015,1,4.0
18927,15079,1,5.0
18928,15029,1,1.0
18928,14843,1,2.0
18928,14986,1,3.0
18928,15055,1,4.0
18928,15144,1,5.0
18929,15121,2,1.0
18929,15696,2,2.0
18929,15986,2,3.0
18929,15931,1,4.0
18929,15176,1,5.0
18930,15407,1,1.0
18930,15661,1,2.0
18930,15763,1,3.0
18931,15870,1,1.0
18932,14853,1,1.0
18932,15141,1,2.0
18932,15220,1,3.0
18932,15233,1,4.0
18932,15277,1,5.0
18933,14979,1,1.0
18933,15682,1,2.0
18933,15180,1,3.0
18933,15344,1,4.0
18933,15617,1,5.0
18934,15412,1,1.0
18935,15214,1,1.0
18935,15492,1,2.0
18938,15851,2,1.0
18938,15539,1,2.0
18938,15817,1,3.0
18939,15927,1,1.0
18940,15248,1,1.0
18941,15310,1,1.0
18943,15734,2,1.0
18943,15850,1,2.0
18944,15898,2,1.0
18945,15677,3,1.0
18945,15474,1,2.0
18945,15535,1,3.0
18945,15754,1,4.0
18945,15825,1,5.0
18946,15016,1,1.0
18946,15160,1,2.0
18946,15228,1,3.0
18946,15362,1,4.0
18946,15410,1,5.0
18947,15016,1,1.0
18947,15160,1,2.0
18947,15228,1,3.0
18947,15362,1,4.0
18947,15410,1,5.0
18948,15269,1,1.0
18949,15625,1,1.0
18950,15200,1,1.0
18950,15925,1,2.0
18950,15944,1,3.0
18951,15309,1,1.0
18951,15401,1,2.0
18952,15963,1,1.0
18953,14887,1,1.0
18954,15341,2,1.0
18955,15833,1,1.0
18956,15083,1,1.0
18957,16013,2,1.0
18957,15535,1,2.0
18957,15292,1,3.0
18957,16023,1,4.0
18958,15183,1,1.0
18959,14843,1,1.0
18959,15016,1,2.0
18959,15121,1,3.0
18959,15362,1,4.0
18959,15410,1,5.0
18960,15584,1,1.0
18960,15447,1,2.0
18960,15572,1,3.0
18960,15574,1,4.0
18961,15685,1,1.0
18961,15951,1,2.0
18962,14844,1,1.0
18962,14899,1,2.0
18962,14920,1,3.0
18962,14927,1,4.0
18962,14947,1,5.0
18963,15011,1,1.0
18964,15824,1,1.0
18965,15549,2,1.0
18965,14912,1,2.0
18965,14949,1,3.0
18965,14995,1,4.0
18965,15956,1,5.0
18966,14912,1,1.0
18966,15350,1,2.0
18966,14949,1,3.0
18966,14968,1,4.0
18966,15114,1,5.0
18967,15033,1,1.0
18968,15119,1,1.0
18968,15295,1,2.0
18968,15955,1,3.0
18969,15762,1,1.0
18969,14890,1,2.0
18969,15092,1,3.0
18969,15219,1,4.0
18969,15306,1,5.0
18970,15596,2,1.0
18971,15016,1,1.0
18971,15160,1,2.0
18971,15228,1,3.0
18971,15362,1,4.0
18971,15410,1,5.0
18972,14973,1,1.0
18972,15501,1,2.0
18972,15631,1,3.0
18973,15738,2,1.0
18974,15566,1,1.0
18974,15879,1,2.0
18975,16011,1,1.0
18976,14918,2,1.0
18976,15007,2,2.0
18976,15039,1,3.0
18976,15319,1,4.0
18977,15797,1,1.0
18978,15686,1,1.0
18979,15472,2,1.0
18980,14991,1,1.0
18980,15214,1,2.0
18980,15926,1,3.0
18981,15131,3,1.0
18981,15691,2,2.0
18981,15073,1,3.0
18981,15141,1,4.0
18981,15304,1,5.0
18982,15578,2,1.0
18982,14966,1,2.0
18983,14953,1,1.0
18983,15916,1,2.0
18984,15195,1,1.0
18985,15433,2,1.0
18986,14893,1,1.0
18986,14909,1,2.0
18986,15047,1,3.0
18986,15053,1,4.0
18986,15093,1,5.0
18987,15214,1,1.0
18987,15492,1,2.0
18988,15871,3,1.0
18988,15077,1,2.0
18988,14984,1,3.0
18988,15103,1,4.0
18988,15683,1,5.0
18989,14999,1,1.0
18989,15155,1,2.0
18989,15416,1,3.0
18989,15574,1,4.0
18989,15736,1,5.0
18991,14893,2,1.0
18991,14909,2,2.0
18991,15047,2,3.0
18991,15053,2,4.0
18991,15093,2,5.0
18992,15049,1,1.0
18992,15083,1,2.0
18992,15122,1,3.0
18992,15899,1,4.0
18993,15071,1,1.0
18993,15344,1,2.0
18993,15467,1,3.0
18993,15666,1,4.0
18993,15695,1,5.0
18994,15081,1,1.0
18994,15566,1,2.0
18995,15028,1,1.0
18996,15391,1,1.0
18996,15676,1,2.0
18996,15698,1,3.0
18996,15799,1,4.0
18996,15838,1,5.0
18997,15506,1,1.0
18997,15687,1,2.0
18998,14963,1,1.0
18998,15449,1,2.0
18998,15465,1,3.0
18998,15880,1,4.0
18999,14893,1,1.0
18999,14909,1,2.0
18999,15047,1,3.0
18999,15053,1,4.0
18999,15093,1,5.0
19000,14893,1,1.0
19000,14909,1,2.0
19000,15047,1,3.0
19000,15053,1,4.0
19000,15093,1,5.0
19001,14893,1,1.0
19001,14909,1,2.0
19001,15047,1,3.0
19001,15053,1,4.0
19001,15093,1,5.0
19002,14844,1,1.0
19002,15084,1,2.0
19002,15165,1,3.0
19002,15503,1,4.0
19002,15543,1,5.0
19003,14940,1,1.0
19003,15810,1,2.0
19004,14963,1,1.0
19004,15449,1,2.0
19004,15465,1,3.0
19004,15880,1,4.0
19004,15416,1,5.0
19005,14926,1,1.0
19005,14953,1,2.0
19005,15095,1,3.0
19005,15104,1,4.0
19005,15114,1,5.0
19006,15220,1,1.0
19007,14846,1,1.0
19007,14896,1,2.0
19007,14924,1,3.0
19007,15015,1,4.0
19007,15079,1,5.0
19008,14844,1,1.0
19008,14899,1,2.0
19008,14920,1,3.0
19008,14927,1,4.0
19008,14947,1,5.0
19009,15486,2,1.0
19009,15121,1,2.0
19009,15176,1,3.0
19009,15204,1,4.0
19009,15307,1,5.0
19010,14996,1,1.0
19010,14976,1,2.0
19010,15672,1,3.0
19010,15719,1,4.0
19011,15393,1,1.0
19012,15728,2,1.0
19013,15534,1,1.0
19014,15071,1,1.0
19015,15811,1,1.0
19016,15433,1,1.0
19017,15147,1,1.0
19018,15636,1,1.0
19019,15246,1,1.0
19020,15356,1,1.0
19020,15715,1,2.0
19020,15956,1,3.0
19021,15518,2,1.0
19021,14890,1,2.0
19021,14843,1,3.0
19021,14986,1,4.0
19021,15055,1,5.0
19023,14918,1,1.0
19023,15007,1,2.0
19024,14918,1,1.0
19024,15007,1,2.0
19024,15039,1,3.0
19024,15319,1,4.0
19025,14918,1,1.0
19025,15007,1,2.0
19025,15039,1,3.0
19025,15319,1,4.0
19026,15879,2,1.0
19026,15566,1,2.0
19027,15281,1,1.0
19028,15767,1,1.0
19028,15846,1,2.0
19028,15862,1,3.0
19028,15921,1,4.0
19029,15189,1,1.0
19030,15615,1,1.0
19031,15810,2,1.0
19032,14963,1,1.0
19032,15449,1,2.0
19032,15465,1,3.0
19032,15880,1,4.0
19033,14936,1,1.0
19034,15822,1,1.0
19034,16012,1,2.0
19034,15706,1,3.0
19034,16023,1,4.0
19035,15447,1,1.0
19035,15572,1,2.0
19035,15574,1,3.0
19035,15622,1,4.0
19035,15727,1,5.0
19036,15183,1,1.0
19037,15176,2,1.0
19037,15121,1,2.0
19037,15204,1,3.0
19037,15307,1,4.0
19037,15696,1,5.0
19038,14893,1,1.0
19038,14909,1,2.0
19038,15047,1,3.0
19038,15053,1,4.0
19038,15093,1,5.0
19039,14893,1,1.0
19039,14909,1,2.0
19039,15047,1,3.0
19039,15053,1,4.0
19039,15093,1,5.0
19040,15065,3,1.0
19040,14847,1,2.0
19041,15286,2,1.0
19041,15706,1,2.0
19042,15440,2,1.0
19042,15059,1,2.0
19043,14893,1,1.0
19043,14909,1,2.0
19043,15047,1,3.0
19043,15053,1,4.0
19043,15093,1,5.0
19044,15416,1,1.0
19044,15569,1,2.0
19044,15786,1,3.0
19044,15843,1,4.0
19044,15884,1,5.0
19045,15285,4,1.0
19045,15534,1,2.0
19045,15828,1,3.0
19045,14879,1,4.0
19046,15408,2,1.0
19047,15147,2,1.0
19047,15789,1,2.0
19047,14980,1,3.0
19048,14957,1,1.0
19048,15128,1,2.0
19048,15307,1,3.0
19049,14854,1,1.0
19050,15028,2,1.0
19051,14970,1,1.0
19051,15106,1,2.0
19051,15681,1,3.0
19051,15744,1,4.0
19051,15845,1,5.0
19052,14934,1,1.0
19052,15244,1,2.0
19052,15667,1,3.0
19052,15803,1,4.0
19052,16003,1,5.0
19053,15728,2,1.0
19054,15526,1,1.0
19055,15505,1,1.0
19056,15016,1,1.0
19056,15160,1,2.0
19056,15228,1,3.0
19056,15362,1,4.0
19056,15410,1,5.0
19057,15016,1,1.0
19057,15160,1,2.0
19057,15228,1,3.0
19057,15362,1,4.0
19057,15410,1,5.0
19058,15675,1,1.0
19059,15035,1,1.0
19059,15150,1,2.0
19059,15325,1,3.0
19059,15684,1,4.0
19059,15766,1,5.0
19060,15281,1,1.0
19061,15426,1,1.0
19062,15116,1,1.0
19062,15283,1,2.0
19062,15407,1,3.0
19062,15481,1,4.0
19062,15514,1,5.0
19063,15688,1,1.0
19063,15754,1,2.0
19063,15446,1,3.0
19063,15646,1,4.0
19064,15197,3,1.0
19064,15491,2,2.0
19064,15318,1,3.0
19065,15054,1,1.0
19065,15189,1,2.0
19065,15381,1,3.0
19065,15931,1,4.0
19066,15009,1,1.0
19067,15075,1,1.0
19068,15803,3,1.0
19068,15004,1,2.0
19068,15414,1,3.0
19068,15772,1,4.0
19068,15154,1,5.0
19069,15077,1,1.0
19070,15270,1,1.0
19071,15270,1,1.0
19072,15270,1,1.0
19073,15641,3,1.0
19073,15246,1,2.0
19073,15795,1,3.0
19074,15619,3,1.0
19074,14844,1,2.0
19074,14899,1,3.0
19074,14920,1,4.0
19074,14927,1,5.0
19075,15114,1,1.0
19076,15019,1,1.0
19076,15720,1,2.0
19077,15052,2,1.0
19077,15720,2,2.0
19077,15249,1,3.0
19077,15352,1,4.0
19077,15483,1,5.0
19078,15281,1,1.0
19079,15518,1,1.0
19080,15836,1,1.0
19081,15046,1,1.0
19081,15972,1,2.0
19082,14914,4,1.0
19082,15028,1,2.0
19083,15768,1,1.0
19083,15470,1,2.0
19084,15933,1,1.0
19085,15392,1,1.0
19086,15508,2,1.0
19087,15933,1,1.0
19088,15721,2,1.0
19088,15886,2,2.0
19088,14871,1,3.0
19089,15382,3,1.0
19089,15463,1,2.0
19091,15444,1,1.0
19092,14952,1,1.0
19092,15118,1,2.0
19092,15469,1,3.0
19092,15518,1,4.0
19093,14940,1,1.0
19094,14891,1,1.0
19095,14891,1,1.0
19096,15211,1,1.0
19097,15407,1,1.0
19097,15661,1,2.0
19097,15763,1,3.0
19098,15131,3,1.0
19098,15073,1,2.0
19098,15141,1,3.0
19098,15304,1,4.0
19099,15251,1,1.0
19100,14955,1,1.0
19101,14954,1,1.0
19101,15144,1,2.0
19101,15890,1,3.0
19102,15200,1,1.0
19102,15925,1,2.0
19102,15944,1,3.0
19103,15200,1,1.0
19103,15925,1,2.0
19103,15944,1,3.0
19104,15200,1,1.0
19104,15925,1,2.0
19104,15944,1,3.0
19105,15459,3,1.0
19105,15275,1,2.0
19105,15541,1,3.0
19105,15754,1,4.0
19105,15766,1,5.0
19106,15030,1,1.0
19106,15062,1,2.0
19106,15345,1,3.0
19106,15575,1,4.0
19107,15030,1,1.0
19107,15345,1,2.0
19107,15575,1,3.0
19107,15834,1,4.0
19108,15291,1,1.0
19109,15582,2,1.0
19109,15470,1,2.0
19109,15256,1,3.0
19109,15874,1,4.0
19110,14849,1,1.0
19110,15035,1,2.0
19110,15150,1,3.0
19110,15325,1,4.0
19110,15684,1,5.0
19111,15171,2,1.0
19114,15252,1,1.0
19114,15253,1,2.0
19114,15905,1,3.0
19115,15931,1,1.0
19115,15121,1,2.0
19115,15176,1,3.0
19115,15204,1,4.0
19115,15307,1,5.0
19116,15424,2,1.0
19116,15088,1,2.0
19117,15134,1,1.0
19117,15867,1,2.0
19117,15874,1,3.0
19118,15609,1,1.0
19118,16032,1,2.0
19119,15171,2,1.0
19120,14983,1,1.0
19121,15134,1,1.0
19121,15867,1,2.0
19121,15874,1,3.0
19122,15049,1,1.0
19122,15083,1,2.0
19122,15122,1,3.0
19122,15899,1,4.0
19123,15702,1,1.0
19124,15425,2,1.0
19124,14873,1,2.0
19124,15146,1,3.0
19124,15428,1,4.0
19124,15997,1,5.0
19125,15122,1,1.0
19125,15149,1,2.0
19125,15561,1,3.0
19125,15656,1,4.0
19125,15955,1,5.0
19126,15122,1,1.0
19127,15416,1,1.0
19127,15569,1,2.0
19127,15786,1,3.0
19127,15843,1,4.0
19127,15884,1,5.0
19128,16037,2,1.0
19128,15846,1,2.0
19129,15783,2,1.0
19129,15257,1,2.0
19130,15485,2,1.0
19131,15960,1,1.0
19132,14853,1,1.0
19132,15141,1,2.0
19132,15220,1,3.0
19132,15233,1,4.0
19132,15277,1,5.0
19133,15658,1,1.0
19134,15538,1,1.0
19134,15658,1,2.0
19134,15119,1,3.0
19134,15295,1,4.0
19134,15955,1,5.0
19135,14946,1,1.0
19135,15115,1,2.0
19137,15306,1,1.0
19138,15389,2,1.0
19138,14941,1,2.0
19139,16012,1,1.0
19140,15369,1,1.0
19140,15513,1,2.0
19141,15708,1,1.0
19142,15122,1,1.0
19143,15122,1,1.0
19143,15149,1,2.0
19143,15561,1,3.0
19143,15656,1,4.0
19143,15955,1,5.0
19144,15427,2,1.0
19144,14886,2,2.0
19144,15541,2,3.0
19144,15684,2,4.0
19144,15741,2,5.0
19145,15030,1,1.0
19145,15345,1,2.0
19145,15575,1,3.0
19145,15834,1,4.0
19146,15404,1,1.0
19147,15404,1,1.0
19148,14918,1,1.0
19148,15007,1,2.0
19148,15039,1,3.0
19148,15319,1,4.0
19150,14988,1,1.0
19150,15023,1,2.0
19150,15157,1,3.0
19150,15356,1,4.0
19150,15673,1,5.0
19151,14893,1,1.0
19151,14909,1,2.0
19151,15047,1,3.0
19151,15053,1,4.0
19151,15093,1,5.0
19152,14893,2,1.0
19152,14909,2,2.0
19152,15047,2,3.0
19152,15053,2,4.0
19152,15093,2,5.0
19153,14893,2,1.0
19153,14909,2,2.0
19153,15047,2,3.0
19153,15053,2,4.0
19153,15093,2,5.0
19154,15049,1,1.0
19154,15083,1,2.0
19154,15122,1,3.0
19154,15899,1,4.0
19155,14921,1,1.0
19155,15146,1,2.0
19155,15649,1,3.0
19155,15704,1,4.0
19155,15997,1,5.0
19156,14977,1,1.0
19157,15026,1,1.0
19158,15982,1,1.0
19159,16000,1,1.0
19160,15911,1,1.0
19161,15620,2,1.0
19161,15245,1,2.0
19162,15578,1,1.0
19163,15621,1,1.0
19164,14952,1,1.0
19164,15118,1,2.0
19165,15720,1,1.0
19166,15838,1,1.0
19167,15046,1,1.0
19167,15972,1,2.0
19167,15019,1,3.0
19167,15720,1,4.0
19168,15998,1,1.0
19169,15908,1,1.0
19170,15030,1,1.0
19170,15062,1,2.0
19170,15345,1,3.0
19170,15575,1,4.0
19171,14843,1,1.0
19171,14986,1,2.0
19171,15055,1,3.0
19171,15144,1,4.0
19171,15353,1,5.0
19172,16015,1,1.0
19173,14997,1,1.0
19173,15112,1,2.0
19173,15296,1,3.0
19173,15429,1,4.0
19173,15759,1,5.0
19174,14938,2,1.0
19174,14863,1,2.0
19174,15043,1,3.0
19174,15364,1,4.0
19174,15379,1,5.0
19175,15218,2,1.0
19175,16027,2,2.0
19175,15074,1,3.0
19175,15156,1,4.0
19176,15288,1,1.0
19176,15531,1,2.0
19177,14893,1,1.0
19177,14909,1,2.0
19177,15047,1,3.0
19177,15053,1,4.0
19177,15093,1,5.0
19178,15068,1,1.0
19178,15260,1,2.0
19179,15286,1,1.0
19179,15787,1,2.0
19179,15116,1,3.0
19179,15283,1,4.0
19179,15407,1,5.0
19180,14994,2,1.0
19180,15541,2,2.0
19180,15688,1,3.0
19180,15845,1,4.0
19180,15201,1,5.0
19181,15456,1,1.0
19182,15456,2,1.0
19183,15455,1,1.0
19184,14974,1,1.0
19185,15922,1,1.0
19186,15200,1,1.0
19186,15925,1,2.0
19186,15944,1,3.0
19187,15092,1,1.0
19187,15219,1,2.0
19187,15230,1,3.0
19187,15284,1,4.0
19187,15393,1,5.0
19188,14896,2,1.0
19188,14846,1,2.0
19188,14924,1,3.0
19188,15015,1,4.0
19188,15079,1,5.0
19189,14946,1,1.0
19189,15115,1,2.0
19190,15841,2,1.0
19191,15497,2,1.0
19191,15987,1,2.0
19191,14844,1,3.0
19191,14899,1,4.0
19191,14920,1,5.0
19192,15156,1,1.0
19193,15344,2,1.0
19193,15071,1,2.0
19193,15467,1,3.0
19193,15666,1,4.0
19193,15695,1,5.0
19194,15949,3,1.0
19194,14851,1,2.0
19194,14852,1,3.0
19194,14885,1,4.0
19194,15349,1,5.0
19195,15414,1,1.0
19195,15431,1,2.0
19195,15116,1,3.0
19195,15283,1,4.0
19195,15407,1,5.0
19196,15720,2,1.0
19196,15517,1,2.0
19196,15204,1,3.0
19196,15414,1,4.0
19196,15431,1,5.0
19197,15536,1,1.0
19198,15709,1,1.0
19198,15849,1,2.0
19199,15709,1,1.0
19199,15849,1,2.0
19200,15709,1,1.0
19200,15849,1,2.0
19201,15998,2,1.0
19201,15625,2,2.0
19201,15488,1,3.0
19201,15159,1,4.0
19201,15338,1,5.0
19202,15263,1,1.0
19203,15082,1,1.0
19203,15890,1,2.0
19203,15833,1,3.0
19204,14846,1,1.0
19204,14896,1,2.0
19204,14924,1,3.0
19204,15015,1,4.0
19204,15079,1,5.0
19205,15489,1,1.0
19206,14871,1,1.0
19206,15721,1,2.0
19206,15886,1,3.0
19207,16011,1,1.0
19208,15391,3,1.0
19208,15942,2,2.0
19208,15024,1,3.0
19208,15185,1,4.0
19208,15226,1,5.0
19209,15334,1,1.0
19210,15596,1,1.0
19211,15630,3,1.0
19211,15665,1,2.0
19212,15714,1,1.0
19213,15704,2,1.0
19213,14921,1,2.0
19213,15146,1,3.0
19213,15649,1,4.0
19213,15997,1,5.0
19214,16030,3,1.0
19214,16033,2,2.0
