Ticker,Company,HS Code,Product Name,Industry,NAICS Code,share_pct
APH,Amphenol Corporation,853810.0,"Boards, panels, consoles, desks, cabinets and other bases for electrical control or the distribution of electricity",Electrical Equipment Manufacturing,335313.0,1.0
AMPY,Amplify Energy Corp.,271121.0,Natural Gas,Natural Gas Extraction,211130.0,21.4
AMPY,Amplify Energy Corp.,270900.0,Crude Oil,Crude Petroleum Extraction,211120.0,66.9
ANAB,"AnaptysBio, Inc.",300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical and Medicine Manufacturing,325412.0,100.0
ANGO,"AngioDynamics, Inc.",901890.0,Catheters,Medical Device Manufacturing,339112.0,38.0
ANGO,"AngioDynamics, Inc.",901839.0,Needles for sutures,Medical Device Manufacturing,339113.0,1.0
ANGO,"AngioDynamics, Inc.",901890.0,Angiographic Products,Medical Device Manufacturing,339112.0,22.0
ANIK,Anika Therapeutics Inc.,300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses",Pharmaceutical Preparation Manufacturing,325412.0,58.8
ANIK,Anika Therapeutics Inc.,902190.0,"Orthopedic or fracture appliances, and parts and accessories thereof",Surgical and Medical Instrument Manufacturing,339113.0,36.2
AR,Antero Resources Corporation,271112.0,Liquefied Propane,Natural Gas Liquids Extraction,211112.0,16.0
AR,Antero Resources Corporation,271119.0,"Natural Gas, Gaseous",Natural Gas Extraction,211130.0,55.3
AR,Antero Resources Corporation,270900.0,Crude Petroleum Oils,Oil and Gas Extraction,211120.0,7.7
APLS,"Apellis Pharmaceuticals, Inc.",300490.0,Pegcetacoplan,Pharmaceutical Preparation Manufacturing,325412.0,100.0
APOG,"Apogee Enterprises, Inc.",700800.0,Insulating Glass Units,Glass and Glazing,327215.0,23.0
APOG,"Apogee Enterprises, Inc.",761090.0,Aluminum Curtain Walls,Architectural Metalwork,332321.0,24.9
APOG,"Apogee Enterprises, Inc.",761010.0,"Aluminum Doors, Windows, and Frames",Architectural Metalwork,332321.0,31.8
APOG,"Apogee Enterprises, Inc.",701400.0,Glass Mirrors,Glass and Glazing,327215.0,2.0
AAPL,Apple Inc.,847160.0,Tablets,Computer Manufacturing,334111.0,7.4
AAPL,Apple Inc.,847130.0,Portable Computers (Laptops),Computer Manufacturing,334111.0,6.1
AAPL,Apple Inc.,847141.0,Desktop Computers,Computer Manufacturing,334111.0,1.6
AAPL,Apple Inc.,851762.0,Wireless Earphones,Audio and Video Equipment Manufacturing,334310.0,4.0
AAPL,Apple Inc.,851712.0,Smartphones,Communications Equipment Manufacturing,334220.0,52.3
AIT,"Applied Industrial Technologies, Inc.",850152.0,"AC Motors, Multiphase, of an Output Exceeding 750 W but Not Exceeding 75 kW",Electric Motor Manufacturing,335312.0,6.0
AIT,"Applied Industrial Technologies, Inc.",841330.0,"Fuel, Lubricating or Cooling Medium Pumps for Internal Combustion Piston Engines",Pump and Compressor Manufacturing,333911.0,0.5
AIT,"Applied Industrial Technologies, Inc.",848210.0,Ball Bearings,Bearing Manufacturing,332991.0,17.7
AMAT,"Applied Materials, Inc.",903141.0,Optical instruments and appliances for inspecting semiconductor wafers or devices,Semiconductor Equipment Manufacturing,334516.0,8.0
AMAT,"Applied Materials, Inc.",848690.0,Parts and accessories of machines and apparatus for the manufacture of semiconductor devices,Semiconductor Equipment Manufacturing,333242.0,22.1
AMAT,"Applied Materials, Inc.",848620.0,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,Semiconductor Manufacturing Equipment,333242.0,64.0
ATR,"AptarGroup, Inc.",392350.0,Plastic closures,Plastics Product Manufacturing,326199.0,23.0
ATR,"AptarGroup, Inc.",847989.0,Dispensing systems,Machinery Manufacturing,333999.0,36.5
ATR,"AptarGroup, Inc.",961610.0,Sprays and spray parts,Other Miscellaneous Manufacturing,339999.0,40.5
ATR,"AptarGroup, Inc.",392330.0,Plastic containers and bottles,Plastics Product Manufacturing,326199.0,1.0
APTV,Aptiv PLC,854239.0,Integrated circuits for automotive applications,Semiconductor and Related Device Manufacturing,334413.0,0.1
APTV,Aptiv PLC,853710.0,Electronic control units for vehicles,Automotive Electronics Manufacturing,334511.0,12.0
APTV,Aptiv PLC,854430.0,Wiring harnesses for vehicles,Automotive Parts Manufacturing,336320.0,60.0
ABUS,Arbutus Biopharma Corporation,300220.0,Vaccines for human medicine,Pharmaceutical and Medicine Manufacturing,325412.0,39.0
ABUS,Arbutus Biopharma Corporation,300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical and Medicine Manufacturing,325412.0,61.0
ARCH,"Arch Resources, Inc.",270119.0,Other Coal,Coal Mining,212112.0,20.0
ARCH,"Arch Resources, Inc.",270112.0,Bituminous Coal,Coal Mining,212112.0,80.0
ACHR,Archer Aviation Inc.,880230.0,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",Aerospace Product and Parts Manufacturing,336411.0,100.0
ADM,Archer-Daniels-Midland Company,110713.0,Corn starch,Wet Corn Milling,311221.0,4.0
ADM,Archer-Daniels-Midland Company,151211.0,Crude sunflower-seed or safflower oil,Vegetable Oil Manufacturing,311225.0,0.7
ADM,Archer-Daniels-Midland Company,120190.0,"Soybeans, whether or not broken",Oilseed Processing,311224.0,19.0
ADM,Archer-Daniels-Midland Company,210690.0,Protein concentrates and textured protein substances,Food Manufacturing,311999.0,0.8
AROC,"Archrock, Inc.",841480.0,Gas compressors,Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,88.2
AROC,"Archrock, Inc.",841490.0,"Parts of air or vacuum pumps, of compressors",Oil and Gas Field Machinery and Equipment Manufacturing,333132.0,11.8
ACA,"Arcosa, Inc.",681019.0,"Articles of Cement, Concrete or Artificial Stone",Cement and Concrete Product Manufacturing,327390.0,41.8
ACA,"Arcosa, Inc.",730630.0,Steel Structures and Parts,Steel Product Manufacturing,332312.0,33.3
ACA,"Arcosa, Inc.",860900.0,Containers for Transport of Fluids,Railroad Rolling Stock Manufacturing,336510.0,20.8
ACA,"Arcosa, Inc.",730840.0,"Scaffolding, Shuttering, Propping or Pit-propping Equipment",Construction Machinery Manufacturing,333120.0,4.0
ARCT,Arcturus Therapeutics Holdings Inc.,300215.0,"Vaccines for human medicine, RNA-based",Pharmaceutical and Medicine Manufacturing,325412.0,100.0
ARQT,"Arcutis Biotherapeutics, Inc.",300490.0,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put up in measured doses or in forms or packings for retail sale",Pharmaceutical Preparation Manufacturing,325412.0,100.0
AMBP,Ardagh Metal Packaging S.A.,731021.0,"Cans, iron or steel, capacity < 50L",Metal Can Manufacturing,332431.0,4.0
AMBP,Ardagh Metal Packaging S.A.,731029.0,"Cans, iron or steel, other",Metal Can Manufacturing,332431.0,1.0
ARDX,"Ardelyx, Inc.",300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical and Medicine Manufacturing,325412.0,97.0
AGX,"Argan, Inc.",730820.0,Towers and Lattice Masts,Structural Steel Manufacturing,332312.0,16.8
ANET,"Arista Networks, Inc.",851762.0,Data Center and Cloud Computing Switches,Cloud Infrastructure Equipment Manufacturing,334210.0,73.0
ANET,"Arista Networks, Inc.",851762.0,Routers and Network Switches,Networking Equipment Manufacturing,334210.0,10.0
ARLO,"Arlo Technologies, Inc.",854370.0,Electrical Machines with Individual Functions,Consumer Electronics,334220.0,55.0
ARRY,"Array Technologies, Inc.",7308.9,Metal Structures for Solar Panels,Metal Fabrication,332312.0,10.0
ARRY,"Array Technologies, Inc.",8503.0,Solar Trackers,Solar Technology Manufacturing,333414.0,99.0
ARW,"Arrow Electronics, Inc.",854239.0,"Electronic Integrated Circuits, Other",Semiconductor and Other Electronic Component Manufacturing,334413.0,48.0
ARW,"Arrow Electronics, Inc.",847150.0,Digital Processing Units,Computer and Peripheral Equipment Manufacturing,334111.0,10.0
ARW,"Arrow Electronics, Inc.",854231.0,Electronic Integrated Circuits,Semiconductor and Other Electronic Component Manufacturing,334413.0,12.0
ARWR,"Arrowhead Pharmaceuticals, Inc.",300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical and Medicine Manufacturing,325412.0,100.0
AORT,"Artivion, Inc.",300620.0,Tissue preservation solutions,Pharmaceutical and Medicine Manufacturing,325412.0,18.5
AORT,"Artivion, Inc.",300610.0,Surgical adhesives and sealants,Medical Device Manufacturing,339113.0,24.1
AORT,"Artivion, Inc.",902190.0,Artificial heart valves and parts,Medical Device Manufacturing,339113.0,29.5
ASH,Ashland Inc.,290290.0,Cyclic Alcohols,Chemical Manufacturing,325199.0,1.0
ASH,Ashland Inc.,330290.0,Mixtures of Odoriferous Substances,Fragrance and Flavor Manufacturing,325620.0,5.0
ASH,Ashland Inc.,340290.0,Organic Surface-Active Agents,Soap and Detergent Manufacturing,325611.0,32.0
ASH,Ashland Inc.,350510.0,Dextrins and Other Modified Starches,Adhesive Manufacturing,325520.0,4.0
ASPN,"Aspen Aerogels, Inc.",560290.0,"Nonwoven materials (e.g., aerogel blankets)",Insulation Manufacturing,327993.0,95.0
ASPN,"Aspen Aerogels, Inc.",701990.0,"Glass fiber products (e.g., silica aerogels)",Advanced Materials Manufacturing,327212.0,5.0
ASTE,"Astec Industries, Inc.",847439.0,Concrete Mixing Plant,Construction Machinery Manufacturing,333120.0,4.0
ASTE,"Astec Industries, Inc.",847420.0,Crushing Machines,Mining Machinery Manufacturing,333131.0,32.0
ASTE,"Astec Industries, Inc.",847432.0,Asphalt Mixing Plant,Construction Machinery Manufacturing,333120.0,28.0
ASTE,"Astec Industries, Inc.",847989.0,Paving Equipment,Construction Machinery Manufacturing,333120.0,26.0
ALAB,"Astera Labs, Inc.",854231.0,"Processors and controllers, electronic integrated circuits",Semiconductor and Related Device Manufacturing,334413.0,11.0
ALAB,"Astera Labs, Inc.",854239.0,Other electronic integrated circuits,Semiconductor and Related Device Manufacturing,334413.0,89.0
ATRO,Astronics Corporation,853710.0,"Boards, Panels, Consoles, Desks, Cabinets and Other Bases for Electric Control or the Distribution of Electricity",Electrical Equipment Manufacturing,335999.0,45.6
ATRO,Astronics Corporation,853120.0,Indicator Panels Incorporating Liquid Crystal Devices or Light Emitting Diodes,Aerospace Manufacturing,334511.0,10.9
ATRO,Astronics Corporation,940540.0,Electric Lamps and Lighting Fittings,Lighting Equipment Manufacturing,335121.0,24.4
ATKR,Atkore Inc.,854449.0,"Other electric conductors, for a voltage not exceeding 1,000 V",Nonferrous Wire Manufacturing,331420.0,10.0
ATKR,Atkore Inc.,730630.0,"Other tubes, pipes and hollow profiles (for example, open seam or welded, riveted or similarly closed), of iron or steel",Metal Pipe and Tube Manufacturing,331210.0,30.0
ATKR,Atkore Inc.,730890.0,"Structures (excluding prefabricated buildings of heading 9406) and parts of structures, of iron or steel",Structural Metal Manufacturing,332312.0,15.0
AESI,Atlas Energy Solutions Inc.,250510.0,Silica Sands and Quartz Sands,Industrial Sand Mining,212322.0,86.1
ATMU,Atmus Filtration Technologies Inc.,842199.0,"Parts of filtering or purifying machinery and apparatus, for liquids or gases",Industrial Machinery Manufacturing,333999.0,31.0
ATMU,Atmus Filtration Technologies Inc.,842123.0,Oil or fuel filters for internal combustion engines,Motor Vehicle Parts Manufacturing,336390.0,51.0
ATMU,Atmus Filtration Technologies Inc.,842131.0,Intake air filters for internal combustion engines,Motor Vehicle Parts Manufacturing,336390.0,18.0
ATRC,"AtriCure, Inc.",901890.0,Ablation Systems,Medical Device Manufacturing,339112.0,46.6
ATRC,"AtriCure, Inc.",901890.0,Cryoablation Devices,Medical Device Manufacturing,339112.0,11.9
ATRC,"AtriCure, Inc.",901890.0,Surgical Instruments and Apparatus,Medical Device Manufacturing,339112.0,41.5
AUPH,Aurinia Pharmaceuticals Inc,300490.0,Immunosuppressive Medicaments,Pharmaceutical and Medicine Manufacturing,325412.0,100.0
AZO,"AutoZone, Inc.",870829.0,Parts and accessories of bodies for motor vehicles,Automobile Parts Manufacturing,336390.0,1.5
AZO,"AutoZone, Inc.",870840.0,Gear boxes and parts for motor vehicles,Automobile Parts Manufacturing,336350.0,4.0
AVDL,Avadel Pharmaceuticals plc,300490.0,Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,Pharmaceutical Preparation Manufacturing,325412.0,100.0
AVNS,"Avanos Medical, Inc.",901839.0,"Needles, catheters, cannulae and the like",Medical Device Manufacturing,339113.0,61.5
AVNS,"Avanos Medical, Inc.",300590.0,Wound dressings and other medical supplies,Pharmaceutical and Medicine Manufacturing,325412.0,2.0
AVNS,"Avanos Medical, Inc.",901890.0,"Instruments and apparatus for medical, surgical or veterinary use",Medical Device Manufacturing,339113.0,38.5
AVTR,"Avantor, Inc.",282110.0,Iron oxides and hydroxides,Chemical Manufacturing,325180.0,0.1
AVTR,"Avantor, Inc.",382200.0,Diagnostic or laboratory reagents on a backing,Pharmaceutical and Medicine Manufacturing,325413.0,4.5
AVY,Avery Dennison Corporation,391910.0,Self-adhesive Labels,Labeling and Packaging,322220.0,26.0
AVY,Avery Dennison Corporation,391990.0,Plastic Film,Plastic Film and Sheet Manufacturing,326113.0,12.0
AVY,Avery Dennison Corporation,392690.0,Plastic Components,Plastic Product Manufacturing,326199.0,3.0
AVY,Avery Dennison Corporation,481141.0,Paper Labels,Paper Product Manufacturing,322220.0,34.0
AVNW,"Aviat Networks, Inc.",851762.0,"Telecommunication equipment, n.e.s.",Communications Equipment Manufacturing,334220.0,16.0
AVNW,"Aviat Networks, Inc.",851769.0,"Other apparatus for transmission or reception of voice, images or other data, including apparatus for communication in a wired or wireless network",Wireless Telecommunications Equipment Manufacturing,334220.0,49.0
AVNW,"Aviat Networks, Inc.",854370.0,"Electrical machines and apparatus, having individual functions, not specified or included elsewhere in this chapter of the HS code",Electrical Equipment Manufacturing,335999.0,3.0
CDMO,"Avid Bioservices, Inc.",300212.0,Monoclonal Antibodies,Pharmaceutical and Medicine Manufacturing,325412.0,78.0
CDMO,"Avid Bioservices, Inc.",300290.0,Biopharmaceutical Products,Pharmaceutical and Medicine Manufacturing,325412.0,15.0
AVNT,Avient Corporation,390421.0,"Polyvinyl Chloride, not mixed with any other substances, in primary forms",Plastics Material and Resin Manufacturing,325211.0,10.0
AVNT,Avient Corporation,320649.0,Pigments and Preparations Based on Titanium Dioxide,Pigment and Dye Manufacturing,325130.0,18.0
AVNT,Avient Corporation,390230.0,"Propylene Copolymers, in primary forms",Plastics Material and Resin Manufacturing,325211.0,15.0
AVNT,Avient Corporation,390120.0,"Polyethylene, in primary forms",Plastics Material and Resin Manufacturing,325211.0,20.0
RCEL,"Avita Medical, Inc.",300490.0,Medical supplies and devices for skin regeneration,Medical Devices,339113.0,100.0
AVT,"Avnet, Inc.",847330.0,Parts and Accessories of Computers,Computer and Peripheral Equipment Manufacturing,334111.0,3.0
AVT,"Avnet, Inc.",854231.0,Electronic Integrated Circuits,Semiconductor and Other Electronic Component Manufacturing,334413.0,76.0
AVT,"Avnet, Inc.",853400.0,Printed Circuits,Printed Circuit Assembly (Electronic Assembly) Manufacturing,334418.0,1.0
AXTA,Axalta Coating Systems Ltd.,320890.0,Other paints and varnishes,Paint and Coating Manufacturing,325510.0,48.0
AXTA,Axalta Coating Systems Ltd.,320820.0,"Paints and varnishes, based on acrylic or vinyl polymers",Paint and Coating Manufacturing,325510.0,12.0
AXTA,Axalta Coating Systems Ltd.,320810.0,"Paints and varnishes, based on polyesters",Paint and Coating Manufacturing,325510.0,18.0
ACLS,"Axcelis Technologies, Inc.",848620.0,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,Semiconductor Equipment Manufacturing,333242.0,67.0
AXGN,"Axogen, Inc.",902190.0,AxoGuard Nerve Connector,Medical Device Manufacturing,339112.0,12.0
AXGN,"Axogen, Inc.",902190.0,Nerve Repair and Regeneration Products,Medical Device Manufacturing,339112.0,18.0
AXGN,"Axogen, Inc.",902190.0,Avance Nerve Graft,Medical Device Manufacturing,339112.0,65.0
AXON,"Axon Enterprise, Inc.",930400.0,Tasers and stun guns,Electric Weapon Manufacturing,339113.0,34.1
AXON,"Axon Enterprise, Inc.",852190.0,In-car video systems,Audio and Video Equipment Manufacturing,334310.0,7.9
