Company Name,Product Name,Location,Latitude,Longitude
Diebold Nixdorf Incorporated,"Point-of-sale terminals, ATMs and similar machines","Paderborn, Germany",51.7189,8.7575
Diebold Nixdorf Incorporated,"Point-of-sale terminals, ATMs and similar machines","Manaus, Brazil",-3.1190,-60.0217
Diebold Nixdorf Incorporated,"Point-of-sale terminals, ATMs and similar machines","Shanghai, China",31.2304,121.4737
Diebold Nixdorf Incorporated,"Input or output units, whether or not containing storage units in the same housing","North Canton, Ohio, USA",40.8759,-81.4026
Diebold Nixdorf Incorporated,"Input or output units, whether or not containing storage units in the same housing","Paderborn, Germany",51.7189,8.7544
Diebold Nixdorf Incorporated,"Input or output units, whether or not containing storage units in the same housing","Suzhou, China",31.2989,120.5853
Diebold Nixdorf Incorporated,"Input or output units, whether or not containing storage units in the same housing","Manaus, Brazil",-3.1190,-60.0217
Diebold Nixdorf Incorporated,"Office machines, n.e.s.","North Canton, Ohio, USA",40.8756,-81.4023
Diebold Nixdorf Incorporated,"Office machines, n.e.s.","Paderborn, Germany",51.7189,8.7575
Diebold Nixdorf Incorporated,"Office machines, n.e.s.","Manaus, Brazil",-3.1190,-60.0217
Diebold Nixdorf Incorporated,"Office machines, n.e.s.","Shanghai, China",31.2304,121.4737
Harmonic Inc.,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound/video recording or reproducing apparatus","San Jose, California, USA",37.3688,-121.9192
Harmonic Inc.,"Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound/video recording or reproducing apparatus","Brest, France",48.3904,-4.4861
Enovix Corporation,Lithium-ion Batteries,"Fremont, California, USA",37.5485,-121.9886
Compass Diversified Holdings,Exercise Equipment,"Cypress, California, USA",33.8169,-118.0373
Compass Diversified Holdings,Exercise Equipment,"Columbus, Ohio, USA",39.9612,-82.9988
Compass Diversified Holdings,Exercise Equipment,"Falmouth, Kentucky, USA",38.6723,-84.3324
Compass Diversified Holdings,Medical Instruments and Appliances,"Carlsbad, California, USA",33.1581,-117.3506
Compass Diversified Holdings,Medical Instruments and Appliances,"Northfield, New Hampshire, USA",43.4445,-71.5898
Compass Diversified Holdings,"Travel, Sports and Similar Bags","Oroville, California, USA",39.513775,-121.556359
Compass Diversified Holdings,"Travel, Sports and Similar Bags","Bozeman, Montana, USA",45.6770,-111.0429
Compass Diversified Holdings,Wooden Furniture,"Grand Rapids, Michigan, USA",42.9634,-85.6681
Compass Diversified Holdings,Wooden Furniture,"Phoenix, Arizona, USA",33.4484,-112.0740
TeraWulf Inc.,"Processing units other than those of subheading 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of units: storage units, input units, output units","Lake Mariner Facility, New York, USA",43.0987,-78.9903
TeraWulf Inc.,"Processing units other than those of subheading 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of units: storage units, input units, output units","Nautilus Cryptomine, Pennsylvania, USA",40.2732,-76.8867
Blue Bird Corporation,"Motor vehicles for the transport of ten or more persons, including the driver","Fort Valley, Georgia, USA",32.5582,-83.8877
Blue Bird Corporation,Other motor vehicles for the transport of ten or more persons,"Fort Valley, Georgia, USA",32.5585,-83.8877
"Plug Power, Inc.",Electric Generating Sets and Rotary Converters,"Latham, New York, USA",42.7465,-73.7593
"Plug Power, Inc.",Electric Generating Sets and Rotary Converters,"Rochester, New York, USA",43.1566,-77.6088
"Plug Power, Inc.",Electric Generating Sets and Rotary Converters,"Slingerlands, New York, USA",42.6295,-73.8659
"Plug Power, Inc.",Other Electrical Machines and Apparatus,"Latham, New York, USA",42.7431,-73.7596
"Plug Power, Inc.",Other Electrical Machines and Apparatus,"Rochester, New York, USA",43.1610,-77.6109
"Plug Power, Inc.",Other Electrical Machines and Apparatus,"Spokane, Washington, USA",47.6588,-117.4260
"Plug Power, Inc.","Producer Gas or Water Gas Generators, with or without their Purifiers","Latham, New York, USA",42.7468,-73.7596
"Plug Power, Inc.","Producer Gas or Water Gas Generators, with or without their Purifiers","Rochester, New York, USA",43.1566,-77.6088
"Plug Power, Inc.","Producer Gas or Water Gas Generators, with or without their Purifiers","Slingerlands, New York, USA",42.6292,-73.8654
Sphere Entertainment Co.,Other Amusement and Entertainment Equipment,"Burbank, California, USA",34.1808,-118.3090
Sphere Entertainment Co.,Cameras and Projectors for Cinematographic Use,"Burbank, California, USA",34.1808,-118.3089
Sphere Entertainment Co.,Cameras and Projectors for Cinematographic Use,"Toronto, Ontario, Canada",43.651070,-79.347015
"Photronics, Inc.",Reticles,"Brookfield, Connecticut, USA",41.4512,-73.3665
"Photronics, Inc.",Reticles,"Boise, Idaho, USA",43.6150,-116.2023
"Photronics, Inc.",Reticles,"Austin, Texas, USA",30.2672,-97.7431
"Photronics, Inc.",Reticles,Korea,36.3826,127.3661
"Photronics, Inc.",Reticles,Taiwan,24.1499,120.6836
"Photronics, Inc.",Reticles,"Shanghai, China",31.2304,121.4737
"Photronics, Inc.",Photographic Plates and Film,"Brookfield, Connecticut, USA",41.4515,-73.3673
"Photronics, Inc.",Photographic Plates and Film,"Boise, Idaho, USA",43.6150,-116.2023
"Photronics, Inc.",Photographic Plates and Film,"Austin, Texas, USA",30.2672,-97.7431
"Photronics, Inc.",Photographic Plates and Film,"Eugene, Oregon, USA",44.0521,-123.0868
"Photronics, Inc.",Photographic Plates and Film,"Tainan, Taiwan",22.9997,120.2270
"Photronics, Inc.",Photographic Plates and Film,"Taichung, Taiwan",24.1477,120.6736
"Photronics, Inc.",Photographic Plates and Film,Korea,37.5665,126.9780
"Photronics, Inc.",Photographic Plates and Film,Singapore,1.3521,103.8198
Dana Incorporated,Drive Axles with Differential,"Lima, Ohio, USA",40.7426,-84.1052
Dana Incorporated,Drive Axles with Differential,"Pune, Maharashtra, India",18.5204,73.8567
Dana Incorporated,Drive Axles with Differential,"Gyor, Hungary",47.6875,17.6504
Dana Incorporated,Drive Axles with Differential,"Ramos Arizpe, Coahuila, Mexico",25.5671,-100.9289
Dana Incorporated,Drive Axles with Differential,"Bruges, Belgium",51.2093,3.2247
Dana Incorporated,Parts Suitable for Use with Engines of Heading 8407 or 8408,"Maumee, Ohio, USA",41.5628,-83.6538
Dana Incorporated,Parts Suitable for Use with Engines of Heading 8407 or 8408,"Grugliasco, Italy",45.073,7.5904
Dana Incorporated,Parts Suitable for Use with Engines of Heading 8407 or 8408,"Brugge, Belgium",51.2093,3.2247
Dana Incorporated,Parts Suitable for Use with Engines of Heading 8407 or 8408,"Rovereto, Italy",45.8902,11.0424
Dana Incorporated,Parts Suitable for Use with Engines of Heading 8407 or 8408,"Lima, Ohio, USA",40.7426,-84.1052
Dana Incorporated,Gear Boxes and Parts Thereof,"Maumee, Ohio, USA",41.5628,-83.6524
Dana Incorporated,Gear Boxes and Parts Thereof,"Olive Branch, Mississippi, USA",34.9618,-89.8295
Dana Incorporated,Gear Boxes and Parts Thereof,"Győr, Hungary",47.6875,17.6504
Dana Incorporated,Gear Boxes and Parts Thereof,"Rovereto, Italy",45.8905,11.0405
Dana Incorporated,Gear Boxes and Parts Thereof,"Pune, India",18.5204,73.8567
Dana Incorporated,Transmission Shafts and Cranks,"Lima, Ohio, USA",40.7426,-84.1052
Dana Incorporated,Transmission Shafts and Cranks,"Gyor, Hungary",47.6875,17.6504
Dana Incorporated,Transmission Shafts and Cranks,"Rovereto, Italy",45.8902,11.0406
Dana Incorporated,Transmission Shafts and Cranks,"Columbia, Missouri, USA",38.9517,-92.3341
Knowles Corporation,"Headphones, Earphones and Combined Microphone/Speaker Sets","Itasca, Illinois, USA",41.9750,-88.0078
Knowles Corporation,"Headphones, Earphones and Combined Microphone/Speaker Sets","Suzhou, China",31.2989,120.5853
Knowles Corporation,"Headphones, Earphones and Combined Microphone/Speaker Sets","Penang, Malaysia",5.4164,100.3327
Knowles Corporation,Microphones and Stands Therefor,"Itasca, Illinois, USA",41.9750,-88.0078
Knowles Corporation,Microphones and Stands Therefor,"Suzhou, Jiangsu, China",31.2989,120.5853
Knowles Corporation,Electronic Integrated Circuits,"Cebu, Philippines",10.3157,123.8854
Knowles Corporation,Electronic Integrated Circuits,"Suwon, South Korea",37.2636,127.0286
Knowles Corporation,Electronic Integrated Circuits,"Itasca, Illinois, USA",41.9750,-88.0078
STAAR Surgical Company,Intraocular Lenses,"Monrovia, California, USA",34.1484,-118.0019
STAAR Surgical Company,Intraocular Lenses,"Aliso Viejo, California, USA",33.5677,-117.7263
STAAR Surgical Company,Surgical Instruments and Appliances,"Monrovia, California, USA",34.1489,-118.0019
STAAR Surgical Company,Surgical Instruments and Appliances,"Aliso Viejo, California, USA",33.5650,-117.7288
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Garyville, Louisiana",30.0535,-90.6458
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Galveston Bay, Texas",29.7162,-95.0126
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Catlettsburg, Kentucky",38.4042,-82.5830
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Detroit, Michigan",42.2727,-83.1307
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Robinson, Illinois",39.0050,-87.7540
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Canton, Ohio",40.8075,-81.3789
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"St. Paul Park, Minnesota",44.8410,-92.9942
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Anacortes, Washington",48.4998,-122.6127
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Martinez, California",38.0171,-122.1345
Marathon Petroleum Corporation,Light oils and preparations (motor spirit/gasoline),"Kenai, Alaska",60.5544,-151.2583
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"Garyville, Louisiana",30.0475,-90.6325
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"Catlettsburg, Kentucky",38.4069,-82.5911
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"Galveston Bay, Texas",29.7355,-94.9629
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"Robinson, Illinois",39.0106,-87.7400
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"Detroit, Michigan",42.2682,-83.1087
Marathon Petroleum Corporation,Other petroleum oils and oils obtained from bituminous minerals,"St. Paul Park, Minnesota",44.8403,-92.9894
Marathon Petroleum Corporation,Petroleum bitumen,"Garyville, Louisiana, USA",30.0569,-90.6218
Marathon Petroleum Corporation,Petroleum bitumen,"Detroit, Michigan, USA",42.2724,-83.1243
Marathon Petroleum Corporation,Petroleum bitumen,"Catlettsburg, Kentucky, USA",38.4046,-82.6025
Marathon Petroleum Corporation,Light oils and preparations (aviation spirit),"Garyville, Louisiana",30.0563,-90.6378
Marathon Petroleum Corporation,Light oils and preparations (aviation spirit),"Galveston Bay, Texas",29.7725,-95.0157
Marathon Petroleum Corporation,Light oils and preparations (aviation spirit),"Detroit, Michigan",42.2528,-83.1349
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Sweeny Refinery, Old Ocean, Texas, USA",29.0467,-95.7177
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Wood River Refinery, Roxana, Illinois, USA",38.8481,-90.0474
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Bayway Refinery, Linden, New Jersey, USA",40.6365,-74.2253
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Ferndale Refinery, Ferndale, Washington, USA",48.8612,-122.5948
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Ponca City Refinery, Ponca City, Oklahoma, USA",36.7036,-97.0856
Phillips 66,"Petroleum Oils and Oils Obtained from Bituminous Minerals, Other Than Crude","Lake Charles Refinery, Westlake, Louisiana, USA",30.2429,-93.2677
Phillips 66,Light Oils and Preparations,"Sweeny Refinery, Old Ocean, Texas, USA",29.0461,-95.7463
Phillips 66,Light Oils and Preparations,"Wood River Refinery, Roxana, Illinois, USA",38.8484,-90.0643
Phillips 66,Light Oils and Preparations,"Bayway Refinery, Linden, New Jersey, USA",40.6319,-74.2277
Phillips 66,Light Oils and Preparations,"Ferndale Refinery, Ferndale, Washington, USA",48.8262,-122.5785
Phillips 66,Light Oils and Preparations,"Ponca City Refinery, Ponca City, Oklahoma, USA",36.7275,-97.0522
Phillips 66,"Butanes, Liquefied","Sweeny, Texas, USA",29.0415,-95.6985
Phillips 66,"Butanes, Liquefied","Borger, Texas, USA",35.6676,-101.3977
Phillips 66,"Butanes, Liquefied","Belle Chasse, Louisiana, USA",29.8458,-89.9908
Phillips 66,"Butanes, Liquefied","Roxana, Illinois, USA",38.8336,-90.0762
"Fortinet, Inc.",Network routers,"Sunnyvale, California, USA",37.3688,-122.0363
"Fortinet, Inc.",Network routers,"Union City, California, USA",37.5958,-122.0199
"Fortinet, Inc.",Firewall appliances,"Sunnyvale, California, USA",37.3688,-122.0363
"Fortinet, Inc.",Firewall appliances,"Ottawa, Ontario, Canada",45.4215,-75.6972
Norfolk Southern Corporation,Brakes and Parts Thereof for Railway or Tramway Locomotives or Rolling Stock,"Roanoke Locomotive Shops, Roanoke, Virginia",37.2710,-79.9414
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Detroit-Hamtramck Assembly, Detroit, Michigan, USA",42.3817,-83.0442
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Fairfax Assembly, Kansas City, Kansas, USA",39.1314,-94.6195
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Lansing Grand River Assembly, Lansing, Michigan, USA",42.7085,-84.5361
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Oshawa Car Assembly, Oshawa, Ontario, Canada",43.8900,-78.8600
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","Ramos Arizpe Assembly, Ramos Arizpe, Coahuila, Mexico",25.5673,-100.9378
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 3,000 cc","Detroit/Hamtramck Assembly, Michigan, USA",42.3993,-83.0530
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 3,000 cc","Arlington Assembly, Texas, USA",32.7222,-97.0671
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 3,000 cc","Oshawa Car Assembly, Ontario, Canada",43.9057,-78.8631
General Motors Company,"Motor vehicles for transport of persons, with a spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity exceeding 3,000 cc","Fairfax Assembly, Kansas, USA",39.1266,-94.6354
General Motors Company,"Motor vehicles for the transport of goods, with a spark-ignition internal combustion piston engine, of a gross vehicle weight not exceeding 5 tonnes","Fort Wayne Assembly, Roanoke, Indiana, USA",40.9734,-85.3567
General Motors Company,"Motor vehicles for the transport of goods, with a spark-ignition internal combustion piston engine, of a gross vehicle weight not exceeding 5 tonnes","Wentzville Assembly, Wentzville, Missouri, USA",38.8162,-90.8591
