Product Name,Location,Latitude,Longitude
"Aluminum plates, sheets, strip, thickness > 0.2mm","Arvida Works, Rio Tinto, Saguenay, Quebec, Canada",48.4334,-71.0667
"Aluminum plates, sheets, strip, thickness > 0.2mm","Novelis, Oswego, New York, USA",43.4553,-76.5105
"Aluminum plates, sheets, strip, thickness > 0.2mm","Hindalco, Hirakud, Odisha, India",21.5239,83.8944
"Aluminum plates, sheets, strip, thickness > 0.2mm","Norsk Hydro, Karmøy, Norway",59.2761,5.2317
"Aluminum plates, sheets, strip, thickness > 0.2mm","China Zhongwang Holdings, Liaoyang, Liaoning, China",41.2675,123.236
Uncoated Kraft Paper and Paperboard,"International Paper, Georgetown, South Carolina, USA",33.3768,-79.2945
Uncoated Kraft Paper and Paperboard,"Mondi Group, Štětí, Czech Republic",50.4516,14.3725
Uncoated Kraft Paper and Paperboard,"Smurfit Kappa, Sangüesa, Spain",42.57,-1.2833
Uncoated Kraft Paper and Paperboard,"WestRock, Fernandina Beach, Florida, USA",30.6697,-81.4626
Uncoated Kraft Paper and Paperboard,"Stora Enso, Imatra, Finland",61.1852,28.7764
Discs for Laser Reading Systems for Reproducing Phenomena Other Than Sound or Image,"Sony Corporation, Atsugi Technology Center, Atsugi, Kanagawa, Japan",35.4389,139.3595
Discs for Laser Reading Systems for Reproducing Phenomena Other Than Sound or Image,"Panasonic Corporation, Kadoma, Osaka, Japan",34.7394,135.5744
Discs for Laser Reading Systems for Reproducing Phenomena Other Than Sound or Image,"Toshiba Corporation, Kawasaki, Kanagawa, Japan",35.5291,139.705
Discs for Laser Reading Systems for Reproducing Phenomena Other Than Sound or Image,"LG Electronics, Pyeongtaek Campus, Pyeongtaek, Gyeonggi-do, South Korea",36.9922,127.1122
Discs for Laser Reading Systems for Reproducing Phenomena Other Than Sound or Image,"Samsung Electronics, Suwon-si, Gyeonggi-do, South Korea",37.2636,127.0286
Electronic integrated circuits,"Intel Corporation, Hillsboro, Oregon, USA",45.5393,-122.929
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.206,126.8169
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7945,120.9931
Electronic integrated circuits,"Texas Instruments, Dallas, Texas, USA",32.7767,-96.797
Electronic integrated circuits,"GlobalFoundries, Malta, New York, USA",42.9763,-73.7987
Electronic integrated circuits,"Hsinchu Science Park, Hsinchu, Taiwan",24.7966,120.9861
Electronic integrated circuits,"Santa Clara, California, USA",37.3541,-121.9552
Electronic integrated circuits,"Chandler, Arizona, USA",33.3062,-111.8413
Electronic integrated circuits,"Austin, Texas, USA",30.2672,-97.7431
Electronic integrated circuits,"Bangalore, Karnataka, India",12.9716,77.5946
Electronic integrated circuits,"Dresden, Saxony, Germany",51.0504,13.7373
Electronic integrated circuits,"Wuxi, Jiangsu, China",31.4912,120.3119
Electronic integrated circuits,"Fabs 1-3, Leixlip, County Kildare, Ireland",53.3625,-6.4861
Electronic integrated circuits,"Gumi, Gyeongsangbuk-do, South Korea",36.1195,128.3446
Static Converters - Power Supplies for ADP Machines,"Shenzhen, China",22.543096,114.057865
Static Converters - Power Supplies for ADP Machines,"San Jose, USA",37.338207,-121.88633
Static Converters - Power Supplies for ADP Machines,"Munich, Germany",48.135125,11.581981
Static Converters - Power Supplies for ADP Machines,"Bangalore, India",12.971599,77.594566
Static Converters - Power Supplies for ADP Machines,"Tokyo, Japan",35.689487,139.691711
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7849,120.9903
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Shenzhen, Guangdong, China",22.5431,114.0579
Electronic integrated circuits,"Dresden, Saxony, Germany",51.0504,13.7373
Electronic integrated circuits,"Kyoto, Japan",35.0116,135.7681
Uncoated paper and paperboard,"Saint-Jérôme, Quebec, Canada",45.7805,-74.0035
Uncoated paper and paperboard,"Runcorn, Cheshire, United Kingdom",53.328,-2.7035
Uncoated paper and paperboard,"Kostrzyn nad Odrą, Lubusz Voivodeship, Poland",52.5758,14.6507
Uncoated paper and paperboard,"Enstra, Springs, Gauteng, South Africa",-26.2191,28.3918
Uncoated paper and paperboard,"Kotka, Kymenlaakso, Finland",60.4665,26.945
Self-copy paper,"Sappi Maastricht Mill, Maastricht, Netherlands",50.8503,5.6909
Self-copy paper,"Mondi Neusiedler, Hausmening, Austria",48.1139,14.9962
Self-copy paper,"APP China, Gold East Paper, Jiangsu, China",32.4842,119.8182
Self-copy paper,"Nippon Paper Industries, Fuji, Japan",35.1559,138.6774
Self-copy paper,"UPM-Kymmene, Augsburg, Germany",48.3714,10.8985
"Printing ink, black","East Rutherford, New Jersey, USA",40.8333,-74.0975
"Printing ink, black","Cincinnati, Ohio, USA",39.1031,-84.512
"Printing ink, black","Tokyo, Japan",35.6895,139.6917
"Printing ink, black","Frankfurt, Germany",50.1109,8.6821
"Printing ink, black","Shanghai, China",31.2304,121.4737
Composite paper and paperboard,"International Paper - Memphis, Tennessee, USA",35.1495,-90.049
Composite paper and paperboard,"Smurfit Kappa - Dublin, Ireland",53.3498,-6.2603
Composite paper and paperboard,"Stora Enso - Helsinki, Finland",60.1695,24.9354
Composite paper and paperboard,"Nippon Paper Industries - Tokyo, Japan",35.6895,139.6917
Composite paper and paperboard,"Mondi Group - Vienna, Austria",48.2082,16.3738
Nucleic acids and their salts,"Thermo Fisher Scientific, Waltham, Massachusetts, USA",42.3765,-71.1843
Nucleic acids and their salts,"Roche Diagnostics, Penzberg, Germany",47.7483,11.3794
Nucleic acids and their salts,"Merck KGaA, Darmstadt, Germany",49.8728,8.6512
Nucleic acids and their salts,"Agilent Technologies, Santa Clara, California, USA",37.3656,-121.978
Nucleic acids and their salts,"QIAGEN, Hilden, Germany",51.1701,6.9323
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.27,-111.7905
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.206,126.8169
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7968,120.9969
Electronic integrated circuits,"Micron Technology, Boise, Idaho, USA",43.615,-116.2023
Electronic integrated circuits,"GlobalFoundries, Malta, New York, USA",42.9724,-73.865
Amino-acids and their esters,"Wilmington, Delaware, USA",39.7391,-75.5398
Amino-acids and their esters,"Shanghai, China",31.2304,121.4737
Amino-acids and their esters,"Basel, Switzerland",47.5596,7.5886
Amino-acids and their esters,"Mumbai, India",19.076,72.8777
Amino-acids and their esters,"Tokyo, Japan",35.6895,139.6917
Medicaments,"Bangalore, India",12.9716,77.5946
Medicaments,"Basel, Switzerland",47.5596,7.5886
Medicaments,"Shanghai, China",31.2304,121.4737
Medicaments,"Frankfurt, Germany",50.1109,8.6821
Medicaments,"New Jersey, United States",40.0583,-74.4057
Other heterocyclic compounds with nitrogen hetero-atom(s) only,"BASF SE, Ludwigshafen, Germany",49.481,8.4464
Other heterocyclic compounds with nitrogen hetero-atom(s) only,"Lonza Group, Visp, Switzerland",46.2924,7.8821
Other heterocyclic compounds with nitrogen hetero-atom(s) only,"Hikal Ltd., Jigani, Bangalore, India",12.838,77.6517
Other heterocyclic compounds with nitrogen hetero-atom(s) only,"Jubilant Life Sciences, Noida, India",28.5355,77.391
Other heterocyclic compounds with nitrogen hetero-atom(s) only,"Sanofi, Frankfurt, Germany",50.1071,8.6638
"Chemical wood pulp, soda or sulfate, other than dissolving grades, unbleached","Catawba, South Carolina, USA",34.8831,-80.9048
"Chemical wood pulp, soda or sulfate, other than dissolving grades, unbleached","Cloquet, Minnesota, USA",46.7214,-92.4597
"Chemical wood pulp, soda or sulfate, other than dissolving grades, unbleached","Kamloops, British Columbia, Canada",50.6745,-120.3273
"Chemical wood pulp, soda or sulfate, other than dissolving grades, unbleached","Port Wentworth, Georgia, USA",32.1465,-81.1637
"Chemical wood pulp, soda or sulfate, other than dissolving grades, unbleached","Imatra, Finland",61.1694,28.7521
Semi-chemical fluting paper,"Smurfit Kappa Nervion, Iurreta, Spain",43.1725,-2.6956
Semi-chemical fluting paper,"Mondi Świecie, Świecie, Poland",53.4095,18.4521
Semi-chemical fluting paper,"International Paper, Kwidzyn, Poland",53.7368,18.9274
Semi-chemical fluting paper,"VPK Packaging Group, Oudegem, Belgium",51.0167,4.0833
"Chemical wood pulp, soda or sulfate, other than dissolving grades, bleached","Cloquet, Minnesota, USA",46.7186,-92.4597
"Chemical wood pulp, soda or sulfate, other than dissolving grades, bleached","Plymouth, North Carolina, USA",35.8662,-76.7452
"Chemical wood pulp, soda or sulfate, other than dissolving grades, bleached","Skoghall, Sweden",59.3331,13.4652
"Chemical wood pulp, soda or sulfate, other than dissolving grades, bleached","Saskatchewan, Canada",52.9399,-106.4509
"Chemical wood pulp, soda or sulfate, other than dissolving grades, bleached","Uruçuca, Bahia, Brazil",-14.5964,-39.2848
"Staple fibres of polyester, not carded, combed or otherwise processed for spinning","Cuddalore, Tamil Nadu, India",11.7462,79.7645
"Staple fibres of polyester, not carded, combed or otherwise processed for spinning","Kaiping, Guangdong, China",22.3764,112.6873
"Staple fibres of polyester, not carded, combed or otherwise processed for spinning","Sumter, South Carolina, USA",33.9204,-80.3415
"Staple fibres of polyester, not carded, combed or otherwise processed for spinning","Surat, Gujarat, India",21.1702,72.8311
"Staple fibres of polyester, not carded, combed or otherwise processed for spinning","Taoyuan, Taiwan",24.9936,121.2969
"Textured yarn of polyester filaments, not for retail sale","Piedras Negras, Coahuila, Mexico",28.7043,-100.523
"Textured yarn of polyester filaments, not for retail sale","Suzhou, Jiangsu, China",31.2989,120.5853
"Textured yarn of polyester filaments, not for retail sale","Surat, Gujarat, India",21.1702,72.8311
"Textured yarn of polyester filaments, not for retail sale","Gastonia, North Carolina, USA",35.2621,-81.1873
"Textured yarn of polyester filaments, not for retail sale","Istanbul, Turkey",41.0082,28.9784
"Paints and varnishes, based on polyesters, dispersed in a non-aqueous medium","BASF Coatings GmbH, Münster, Germany",51.9607,7.6261
"Paints and varnishes, based on polyesters, dispersed in a non-aqueous medium","AkzoNobel, Sassenheim, Netherlands",52.2158,4.4985
"Paints and varnishes, based on polyesters, dispersed in a non-aqueous medium","PPG Industries, Pittsburgh, Pennsylvania, USA",40.4406,-79.9959
"Paints and varnishes, based on polyesters, dispersed in a non-aqueous medium","Nippon Paint Holdings Co., Osaka, Japan",34.6937,135.5023
"Paints and varnishes, based on polyesters, dispersed in a non-aqueous medium","Sherwin-Williams, Cleveland, Ohio, USA",41.4993,-81.6944
"Staple fibres of acrylic or modacrylic, not carded, combed or otherwise processed for spinning","Bremen, Germany",53.0793,8.8017
"Staple fibres of acrylic or modacrylic, not carded, combed or otherwise processed for spinning","Ningbo, China",29.8683,121.544
"Staple fibres of acrylic or modacrylic, not carded, combed or otherwise processed for spinning","Charlotte, North Carolina, USA",35.2271,-80.8431
"Staple fibres of acrylic or modacrylic, not carded, combed or otherwise processed for spinning","Gwalior, India",26.2183,78.1828
"Staple fibres of acrylic or modacrylic, not carded, combed or otherwise processed for spinning","Takasago, Hyogo, Japan",34.7502,134.8323
"Polyethylene, Specific Gravity <0.94","Freeport, Texas, USA",28.959,-95.3569
"Polyethylene, Specific Gravity <0.94","Seadrift, Texas, USA",28.4825,-96.785
"Polyethylene, Specific Gravity <0.94","Plaquemine, Louisiana, USA",30.2824,-91.2337
"Polyethylene, Specific Gravity <0.94","Antwerp, Belgium",51.2194,4.4025
"Polyethylene, Specific Gravity <0.94","Tarragona, Spain",41.1189,1.2445
"Polyethylene, Specific Gravity <0.94","Al Jubail, Saudi Arabia",27.0442,49.5134
"Polyethylene, Specific Gravity <0.94","Kwinana, Western Australia, Australia",-32.2396,115.7707
"Polyethylene, Specific Gravity <0.94","Sarnia, Ontario, Canada",42.9849,-82.4066
"Polyvinyl Chloride, Not Mixed with Any Other Substances","Freeport, Texas, USA",28.9595,-95.356
"Polyvinyl Chloride, Not Mixed with Any Other Substances","Geismar, Louisiana, USA",30.2004,-91.0343
"Polyvinyl Chloride, Not Mixed with Any Other Substances","Tarragona, Spain",41.1189,1.2445
"Polyvinyl Chloride, Not Mixed with Any Other Substances","Ras Al Khair, Saudi Arabia",27.5266,49.178
"Polyvinyl Chloride, Not Mixed with Any Other Substances","Ulsan, South Korea",35.5384,129.3114
"Uncoated Paper and Paperboard for Writing, Printing, or Other Graphic Purposes","International Paper, Eastover, South Carolina, USA",33.9053,-80.7003
"Uncoated Paper and Paperboard for Writing, Printing, or Other Graphic Purposes","UPM Blandin Paper Mill, Grand Rapids, Minnesota, USA",47.2536,-93.5302
"Uncoated Paper and Paperboard for Writing, Printing, or Other Graphic Purposes","Stora Enso, Oulu, Finland",65.0121,25.4651
"Uncoated Paper and Paperboard for Writing, Printing, or Other Graphic Purposes","Sappi Lanaken Mill, Lanaken, Belgium",50.8956,5.6463
"Uncoated Paper and Paperboard for Writing, Printing, or Other Graphic Purposes","Mondi Neusiedler, Hausmening, Austria",48.0972,14.8881
"Other Polyesters, Unsaturated","Ashland Inc., Dublin, Ohio, USA",40.0992,-83.1141
"Other Polyesters, Unsaturated","Reichhold, Inc., Durham, North Carolina, USA",35.994,-78.8986
"Other Polyesters, Unsaturated","Royal DSM N.V., Geleen, Netherlands",50.9651,5.8348
"Other Polyesters, Unsaturated","Scott Bader, Wellingborough, Northamptonshire, UK",52.302,-0.6943
"Other Polyesters, Unsaturated","Swancor Holding Co., Ltd., Nantou City, Taiwan",23.9613,120.9715
"Optical Media, Recorded","Terre Haute, Indiana, USA",39.4667,-87.4139
"Optical Media, Recorded","Bloomington, Indiana, USA",39.1653,-86.5264
"Optical Media, Recorded","Kanagawa, Japan",35.4478,139.6425
"Optical Media, Recorded","Langenhagen, Germany",52.4473,9.7469
"Optical Media, Recorded","Guangdong, China",23.379,113.7633
"Aluminium Foil, Rolled, Not Backed","Alcoa Corporation, Warrick Operations, Newburgh, Indiana, USA",38.0002,-87.342
"Aluminium Foil, Rolled, Not Backed","Novelis Inc., Oswego, New York, USA",43.4553,-76.5105
"Aluminium Foil, Rolled, Not Backed","Norsk Hydro ASA, Karmøy, Norway",59.2955,5.2829
"Aluminium Foil, Rolled, Not Backed","Hindalco Industries Ltd., Hirakud, Odisha, India",21.5028,83.8586
"Aluminium Foil, Rolled, Not Backed","UACJ Corporation, Fukui Plant, Fukui, Japan",36.0644,136.2193
Parts of valves,"Houston, Texas, USA",29.7604,-95.3698
Parts of valves,"Bangalore, Karnataka, India",12.9716,77.5946
Parts of valves,"Stuttgart, Baden-Württemberg, Germany",48.7758,9.1829
Parts of valves,"Shanghai, China",31.2304,121.4737
Parts of valves,"Pune, Maharashtra, India",18.5204,73.8567
Flanges of Stainless Steel,"Outokumpu Stainless, Inc., Calvert, Alabama, USA",31.147,-87.775
Flanges of Stainless Steel,"Viraj Profiles Ltd., Boisar, Maharashtra, India",19.796,72.763
Flanges of Stainless Steel,"Metalfar Prodotti Industriali S.p.A., Calendasco, Italy",45.0633,9.6183
Flanges of Stainless Steel,"Kofco, Seoul, South Korea",37.5665,126.978
Flanges of Stainless Steel,"Bebon International Co., Ltd., Zhengzhou, Henan, China",34.7466,113.6254
Ball Bearings,"FAG Kugelfischer, Schweinfurt, Germany",50.0492,10.2217
Ball Bearings,"SKF, Gothenburg, Sweden",57.7089,11.9746
Ball Bearings,"NSK Ltd., Fujisawa, Japan",35.3566,139.4872
Ball Bearings,"Timken Company, Canton, Ohio, USA",40.7989,-81.3784
Ball Bearings,"NTN Corporation, Kuwana, Japan",35.0651,136.6884
Ball Bearings,"JTEKT Corporation, Kariya, Japan",34.9833,136.9833
Ball Bearings,"Schaeffler Group, Herzogenaurach, Germany",49.567,10.8836
Ball Bearings,"RBC Bearings Incorporated, Oxford, Connecticut, USA",41.4331,-73.116
Valves for Oleohydraulic or Pneumatic Transmissions,"Parker Hannifin Corporation, Cleveland, Ohio, USA",41.5048,-81.6908
